Movie_Name,Comment
七小福,罗启锐，香港导演及编剧，代表作包括《秋天的童话》《七小福》《玻璃之城》《岁月神偷》等，作品多渗透浓厚的香港本土情怀，题材涉猎广泛，穿越古今，以朴实的情愫表达对爱情、亲情、友情的态度。
七小福,做人难，做武行戏子尤其不易，三年出个状元，十年才出个小生。于占元与七小福们的故事，当中他们经历的冷眼、辛酸与磨砺，令人感慨，林正英最后一幕片场飞雪演的极好。
七小福,一直对它期待很大，元家班就是香港影史的一座丰碑，但是传记电影往往变成单一的颂歌，它也没逃过——人物还是过于扁平化。更有意思的是除了大师兄胖子、武指元奎，元家班其余集体缺席。
七小福,有人成巨星，有人默默无闻，你说公道不公道？
七小福,儿时不能忘记的回忆啊～
七小福,小时候竟然有耐心看完，略文艺
七小福,cctv6
七小福,一种见证
七小福,羅啟耀的電影風格讓這個需要加入大量時代情懷的故事有了較好的發揮。
七小福,比较煽情
七小福,可看。蓝光片尾交代于占元去世的消息有些怪怪的……
七小福,"好像看过了，但是情节不太记得了
"
七小福,一部电影看尽武替辛酸
七小福,张罗温情系列里比较有好感的一部，题材加成很大。
七小福,电影里好几个细节成龙在《今夜不设防》里讲过。今天刚好是成龙领取小金人的日子，不得不说很巧合。
七小福,说传记可能也不算，不过，看过之后确实有一种无奈的味道啊。
七小福,很动情的一部电影，讲述了七小福们小时候的故事。不由得让我想起了一部类似的作品，电视剧六小龄童的《猴娃》。
七小福,七小福小时候的故事
七小福,以個人口味來說有點過度刻意溫情，不過洪金寶和林正英那一段「霸王別姬」實在是神來之筆。
七小福,6.5分，七小福的传记片。平淡如水，但是太淡了也就枯燥了，最后林正英洪金宝那场霸王别姬戏让人眼前一亮，但也仅此而已了。
七小福,剧情简单，但是这种简单的无厘头还是挺适合消遣的。
七小福,好像儿时没看完？
七小福,粉墨登场。
七小福,他们的别人的回忆录
七小福,洪金宝没打戏，感觉好无聊，不适应……
七小福,蛮感人的
七小福,第25届金马奖最佳剧情片。看过了南海十三郎，这一型已无片。除了追怀的泪眼，无以回望。
七小福,兒時回憶
七小福,6.8
七小福,还好
七小福,七小福的来历……
七小福,小时候跟爸爸看的~~~
七小福,补标
七小福,七小福很出名啊
七小福,"很一般,不搞笑.3星星"
七小福,"七小福撑起了最近30多年香港功夫片的一片天 成材率之高。
影片没有走霸王别姬那样的梨园故事。但也有自己的风格。"
七小福,七小福有名了，于是有了七小福。结尾真实的七小福应该出来的，这样才公道
七小福,其实这夫妻二人电影的优点和缺点从一开始就特别的明显：水的意象、刻意制造的对立、对人物贯穿历史的热爱以及把控不好历史题材、重点人物不突出、顾左右而言他。讲真，拍了这么多年，一直在踏步。
七小福,洪金宝扮演自己师父拿到了影帝，影片和《霸王别姬》有某些相似之处。
七小福,中国式意淫，连几个7、8岁的小孩子都这么厉害了，虽然喜欢岁月神偷，但罗启锐也实在不该拍这种东西啊
七小福,很抱歉，1988年的電影影像居然會差的一塌糊塗，不得不只給一星！
七小福,演员找得还挺像的
七小福,。。。儿童片
七小福,0
七小福,殺人無力求人懶，百無一用是書生.四十年的時間做得一樣事，需要好大的信念，捱到山窮水盡，鞋底都磨穿，天不知地知，你不知我知。
七小福,导演从一群人的成功中看到覆灭的趋势，这在当今看来只会更加感伤。每一处煽情都那么妥帖，每一刻都可以是诗句，只是这些都过去了。林正英最后那场满天飞雪的戏我真是太喜欢了，而且他怎么可以这么妩媚啊救命！ps资料馆今天这场放映灾难我真的想骂街。再见。
七小福,香港电影的前世 罗启锐+张婉婷的温情组合 该拿奖的是林正英……
七小福,看完本片，你就能明白成龙、洪金宝、元华、元彪等元家班弟子为什么会有今天的成就。
七小福,又一段老典故。洪金宝演于师傅，是多么的神似。
七小福,哎呀我都看哭了。三毛也不容易啊每次都要为师弟们背锅。阿彪也是惨，每次出场都被师傅打。。房事龙不愧是房事龙，这种电影里都有谈恋爱的戏码。。所以林正英是刀马旦出身吗？厉害了。。师兄弟两人合唱霸王别姬的时候我都看哭了，师弟不要怕师兄会救你的。想起昨天看的杂家小子里元彪光膀子在地上练功后背都被蹭红了，这种苦恐怕也没有小时候练功十分之一的苦。大师兄来演师父应该更有感触吧，不愧是从小练就的童子功，眼睛亮亮的像天上的星星在闪烁。不得不说，于占元的弟子，袁小田的孩子，加上粉菊花的徒弟，造就了香港电影乃至华语电影最辉煌的几十年。
七小福,无比感人，林正英与金宝在片场天花版唱喜，害得我流下眼泪！～
七小福,“成功失败都好，总算对得起自己，只是师父不知道…对不对得起你们？”整部戏都弥漫着温馨的格调，即使师叔发疯的戏也是忧伤而非煽情，60年代的香港风貌，戏班学艺的苦中作乐，影圈武行的辛酸血泪，都在一个“老北京”和一群“小香港”里缓缓流淌，真心美好，这就是属于我们的七小福
万夫莫敌 Invincible,"good figure; Football inspires ppl, helps them through tough time, except Chinese Football"
万夫莫敌 Invincible,"2009.01.23
我感觉这部电影比《For Love of the Game》差远了，但IMDb和rotten tomatoes上的评分却是后者高得多……莫非我的品味真的问题？"
万夫莫敌 Invincible,3星半，开头10分钟是最棒的，越往后打分越降。NFL=NOT FOR LONG，哈哈哈
万夫莫敌 Invincible,Sometimes cliche is classic.
万夫莫敌 Invincible,又是一部真人真事改编，但是看完以后不兴奋，总感觉这部电影想表达的励志程度不够深刻，3星
万夫莫敌 Invincible,身处费城Eagles的粉丝地盘，我真的可以体会周围球迷的忠实，同时还是不能理解美国人对橄榄球的狂热。故事挺戏剧性的，如果不是真人真事，我真的不会相信这个故事。
万夫莫敌 Invincible,最喜欢的橄榄球题材，小人物的大成就，励志的不够激烈！
万夫莫敌 Invincible,看着挺舒服的一部片子
万夫莫敌 Invincible,"你当主角,为什么就是火不起来"
万夫莫敌 Invincible,为毛突然就从loser变成winner了？就因为i believe了？太扯了。
万夫莫敌 Invincible,ss推荐~男主角长得好像那谁……
万夫莫敌 Invincible,没有亮点也没有什么明显缺点的电影，专供NFL资深球迷和马克资深影迷阅览，ps马克看起来一点屌丝味都没有，严重影响影片的情感效果
万夫莫敌 Invincible,对于美式足球的电影，看过好几部了，但规则还是搞不清楚。不过这都不要紧，电影的魅力要超越规则。
万夫莫敌 Invincible,我可以输，但我必须知道我能够赢。
万夫莫敌 Invincible,"梦想成真 从小人物到大明星
一个真实的故事~"
万夫莫敌 Invincible,球迷变成自己球队的球员，这事儿可够传奇的。。。
万夫莫敌 Invincible,平庸的不能再平庸 3星都嫌多
万夫莫敌 Invincible,职业球队，代表着所在城市的城市精神。与城市筋骨相连，城市是球队的依托，球队是城市的寄托。体育与城市的互动，异常动人。
万夫莫敌 Invincible,又是based on true story的
万夫莫敌 Invincible,always sunny s3ep2 the gang gets invincible
万夫莫敌 Invincible,又一个美国梦
万夫莫敌 Invincible,改编自真实故事的电影都令人不得不怀疑自己的判断，电影太真实，现实太奇幻。
万夫莫敌 Invincible,或许有点审美疲劳了
万夫莫敌 Invincible,把很多困难的部分去掉了，作为体育励志片显得轻松简单了些
万夫莫敌 Invincible,主题很好，故事写的不好，演的也不好。。。
万夫莫敌 Invincible,"道路是曲折的...还行吧
"
万夫莫敌 Invincible,生病那几天，看了无数这种热血片，觉得自己还能凑合活下去。小人物变成小英雄，真实世界一定更精彩。
万夫莫敌 Invincible,故事情节推动得太慢了
万夫莫敌 Invincible,合格但平庸的励志片。
万夫莫敌 Invincible,mark 的发型啊啊啊
万夫莫敌 Invincible,也许这是一部还不错的电影，但我总觉得作为体育励志片还是应该更热血一些！
万夫莫敌 Invincible,"7/10
经济萧条的大背景下大龄酒保的励志橄榄球生涯。"
万夫莫敌 Invincible,难得有体育相关题材我才评个三星~好像苛刻了点，年过三十麻木的中年人式的表现手法和演技，实在不想打高分。P.S.业余玩玩橄榄球的人，如何在职业竞技场表现突出呢？还是真实故事~
万夫莫敌 Invincible,头重脚轻
万夫莫敌 Invincible,三星半，虽然一切很难，但努力再努力并学会在努力中等待，阳光总会来。
万夫莫敌 Invincible, 马克·沃尔伯格快成传记王了，就因为一张大众脸吗？
